,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
986,39,1,2,1498,1,21,4,5,1,1,44,2,2,7,4,1,3567,3,1,12,3,4,2.0,8,2.0,4,5,4,1.0,4
987,51,1,1,541,1,2,3,3,2,1,52,3,3,7,2,1,15395,2,0,11,3,2,0.0,14,4.5,3,4,2,3.0,2
988,41,1,1,1200,2,22,3,5,4,0,75,3,2,6,4,0,13953,3,1,14,3,1,2.0,12,4.0,2,6,2,3.0,3
989,37,1,2,1439,2,4,1,5,3,1,54,3,1,6,3,1,5182,7,1,15,3,4,0.0,8,2.0,3,6,4,1.0,3
990,33,1,1,1111,1,5,1,5,2,1,61,3,2,7,4,1,19293,6,0,13,3,1,0.0,8,2.0,4,5,4,1.0,2
991,32,1,2,499,1,2,1,3,3,1,36,3,2,7,2,1,20497,0,1,13,3,1,2.5,4,3.0,2,3,2,1.0,2
992,39,1,0,1485,2,25,2,5,3,1,71,3,3,2,3,1,3449,3,0,21,3,2,1.0,13,2.0,3,6,4,0.0,5
993,25,1,2,1372,1,18,1,5,1,1,93,4,2,7,3,1,12477,2,0,11,3,2,0.0,6,3.0,2,3,2,1.0,2
994,52,1,1,322,2,28,2,4,4,0,59,4,4,3,3,1,9731,2,1,11,3,2,1.0,24,3.0,2,5,3,0.0,2
995,43,1,2,930,2,6,3,4,1,0,73,2,2,6,3,2,20003,1,1,14,3,1,0.0,20,3.0,1,18,7,1.0,8
996,27,1,2,205,1,10,3,3,4,0,98,2,2,7,4,1,7100,1,1,11,3,4,0.0,6,3.0,3,6,2,4.0,4
997,27,0,2,135,2,17,4,5,4,0,51,3,1,6,3,2,25681,1,1,13,3,4,0.0,8,2.0,3,8,2,7.0,7
998,26,1,2,683,2,2,1,4,1,1,36,2,1,6,4,2,4050,0,0,12,3,4,0.0,5,2.0,3,4,3,1.0,1
999,42,1,2,1147,0,10,3,0,3,0,31,3,4,1,1,1,16616,0,0,14,3,3,1.0,21,4.5,3,18,7,0.0,9
1000,52,1,2,258,2,8,4,1,3,0,54,3,1,8,1,1,17363,2,0,13,3,3,0.0,12,2.0,1,5,4,0.0,4
1001,37,1,2,1462,2,11,3,4,1,0,94,3,1,8,3,2,19106,4,0,18,3,1,0.0,8,4.5,3,3,2,0.0,2
1002,35,1,1,200,2,18,2,5,3,1,60,3,3,3,4,2,19944,2,0,11,3,3,0.0,10,2.0,3,2,2,2.0,2
1003,25,1,2,949,2,1,3,2,1,1,81,3,1,8,4,1,4910,4,0,11,3,2,1.0,7,2.0,2,3,2,0.0,2
1004,26,1,2,652,2,7,3,1,3,1,100,4,1,8,1,2,23577,0,0,12,3,4,0.0,8,2.0,3,7,7,0.0,7
1005,29,1,2,332,0,17,3,1,2,1,51,2,3,4,1,2,9769,1,0,13,3,1,0.0,10,3.0,2,10,9,0.0,9
1006,49,0,1,1475,2,28,2,5,1,1,97,2,2,8,1,2,22710,3,0,20,3,1,0.0,20,2.0,3,4,3,1.0,3
1007,29,0,1,337,2,14,1,1,3,0,84,3,3,2,4,2,22930,0,1,12,3,1,0.0,9,1.0,3,8,7,7.0,7
1008,54,1,2,971,2,1,3,4,4,0,54,3,4,0,4,2,5652,6,0,19,3,4,0.0,10,3.0,2,18,7,7.5,7
1009,58,1,2,1055,2,1,3,4,4,0,76,3,5,0,1,1,22456,3,1,21,3,3,1.0,10,3.0,3,9,8,1.0,5
1010,55,1,2,1136,2,1,4,4,2,1,81,4,4,0,4,0,12414,2,0,13,3,4,2.0,10,4.0,4,7,7,0.0,0
1011,36,1,2,1174,1,3,4,3,1,0,99,3,2,7,2,2,20763,3,1,16,3,4,0.0,15,3.0,3,5,4,0.0,1
1012,31,0,1,667,1,1,4,5,2,0,50,1,1,5,3,2,16154,1,0,12,3,2,0.0,1,3.0,3,1,0,0.0,0
1013,30,1,2,855,1,7,4,3,4,0,73,3,2,7,1,0,12761,7,0,14,3,2,2.0,8,3.0,3,3,2,0.0,2
1014,31,1,2,182,2,8,5,5,1,0,93,3,4,0,2,2,8847,3,0,11,3,3,0.0,9,3.0,4,3,2,1.0,0
1015,34,1,1,560,2,1,4,1,4,1,91,3,1,6,1,0,20284,5,0,14,3,3,2.0,10,2.0,3,4,3,1.0,3
1016,31,0,2,202,2,8,3,5,1,0,34,2,1,6,2,2,22262,1,0,12,3,3,0.0,1,3.0,4,1,0,0.0,0
1017,27,1,2,1377,2,11,1,5,2,1,91,3,1,8,1,1,7679,0,0,14,3,2,0.0,6,3.0,4,5,0,1.0,4
1018,36,1,2,172,2,4,4,5,1,1,37,2,2,8,4,2,22604,1,0,16,3,3,0.0,10,2.0,2,10,4,1.0,8
1019,36,1,2,329,1,16,4,3,3,0,98,2,2,7,1,1,13494,4,0,13,3,1,2.0,11,3.0,2,3,2,0.0,2
1020,47,1,2,465,2,1,3,2,1,1,74,3,1,6,4,1,10205,7,0,12,3,3,1.0,17,2.0,2,6,5,1.0,2
1021,25,0,2,383,1,9,2,5,1,1,68,2,1,5,1,1,15182,3,0,12,3,1,0.0,6,2.0,3,3,2,2.0,2
1022,37,1,0,1413,2,5,2,2,3,1,84,4,1,8,3,2,25470,0,0,14,3,1,0.0,7,2.0,1,6,5,1.0,3
1023,56,1,2,1255,2,1,2,5,1,0,90,3,1,6,1,1,10494,2,0,22,3,4,1.0,5,3.0,4,3,2,1.0,0
1024,47,1,2,359,2,2,4,4,1,0,82,3,4,0,3,1,26703,3,0,19,3,2,2.0,26,2.0,4,18,3,5.0,6
1025,24,1,2,1476,1,4,1,4,4,0,42,3,2,7,3,1,15211,1,1,12,3,3,2.0,5,3.0,3,5,4,0.0,3
1026,32,1,2,601,1,7,5,3,4,1,97,3,2,7,4,1,23343,4,0,12,3,3,1.0,7,3.0,2,4,3,0.0,3
1027,34,1,2,401,2,1,3,5,4,0,86,2,1,8,2,1,3708,5,0,17,3,1,1.0,7,2.0,2,5,4,0.0,2
1028,41,1,2,1283,2,5,5,4,2,1,90,4,1,6,3,1,5561,2,1,12,3,1,0.0,7,4.5,2,4,2,0.0,3
1029,40,1,0,663,2,9,4,1,3,1,81,3,2,8,3,0,23099,3,0,11,3,3,2.0,11,2.0,4,8,7,0.0,7
1030,31,1,2,326,1,8,2,5,1,1,31,3,3,7,4,0,8386,1,0,18,3,1,1.0,13,4.5,3,13,7,7.5,9
1031,46,0,2,377,1,9,3,3,1,1,52,3,3,7,4,0,15986,4,0,11,3,1,1.0,28,1.0,4,7,7,4.0,3
1032,39,0,0,592,2,2,3,5,1,0,54,2,1,8,1,2,17181,2,1,23,3,2,0.0,11,2.0,4,1,0,0.0,0
1033,31,0,1,1445,2,1,5,5,3,0,100,4,3,3,2,2,8931,1,0,11,3,1,0.0,10,2.0,3,10,8,4.0,7
1034,45,1,2,1038,2,20,3,4,2,1,95,1,3,2,1,0,19863,2,1,18,3,2,1.0,24,2.0,3,7,7,0.0,7
1035,31,1,2,1398,0,8,2,4,4,0,96,4,1,4,2,2,24609,2,0,18,3,4,0.0,8,3.0,3,3,2,0.0,2
1036,31,0,1,523,2,2,3,5,2,1,94,3,1,8,4,1,21081,6,1,13,3,3,1.0,7,2.0,1,2,2,2.0,2
1037,45,1,2,1448,2,29,3,2,2,1,55,3,3,3,4,1,14720,4,1,18,3,4,2.0,10,4.0,4,3,1,1.0,2
1038,48,1,2,1221,1,7,3,3,3,1,96,3,2,7,1,0,24795,4,0,11,3,1,2.5,15,3.0,3,2,2,2.0,2
1039,34,0,2,1107,0,9,4,2,1,0,52,3,1,4,3,1,3072,1,0,15,3,4,0.0,2,0.5,3,2,2,2.0,2
1040,40,1,0,218,2,8,1,4,4,1,55,2,3,0,2,0,25178,2,0,11,3,3,1.0,16,4.5,3,9,8,4.0,8
1041,28,1,2,866,1,5,3,4,4,1,84,3,2,7,1,2,23490,0,0,18,3,4,0.0,6,4.0,3,5,4,1.0,3
1042,44,1,0,981,2,5,3,5,3,1,90,2,1,8,3,2,7973,3,0,14,3,4,0.0,7,4.5,3,5,2,0.0,3
1043,53,1,2,447,2,2,3,4,4,1,39,4,4,0,2,2,19764,4,0,12,3,2,0.0,10,2.0,2,9,8,7.5,8
1044,49,1,2,1495,2,5,4,2,1,1,96,3,2,2,3,1,21534,2,0,14,3,2,1.0,20,0.5,2,3,2,1.0,2
1045,40,1,2,896,2,2,3,4,3,1,68,3,1,6,3,0,8045,2,0,14,3,3,1.0,8,3.0,4,3,1,1.0,2
1046,44,1,2,1467,2,20,3,5,4,1,49,3,1,6,2,2,21158,1,0,13,3,3,0.0,6,3.0,2,5,2,1.0,3
1047,33,1,1,430,1,7,3,4,4,1,54,3,2,7,1,1,17456,0,0,14,3,1,2.0,5,2.0,3,4,3,0.0,3
1048,34,1,2,1326,1,3,3,1,4,1,81,1,2,7,1,2,15891,3,0,18,3,4,0.0,15,2.0,3,13,9,3.0,12
1049,30,1,2,1358,1,16,1,5,4,1,96,3,2,7,3,1,2939,8,0,15,3,3,2.0,4,2.0,2,2,1,2.0,2
1050,42,1,1,748,2,9,2,4,1,0,74,3,1,8,4,2,16458,1,0,13,3,3,0.0,12,3.0,3,12,9,5.0,8
1051,44,1,1,383,1,1,5,3,1,0,79,3,2,7,3,1,9282,7,0,12,3,3,1.0,11,4.0,2,1,0,0.0,0
1052,30,1,0,990,2,7,3,2,3,1,64,3,1,6,3,0,7152,1,0,13,3,2,2.0,1,2.0,2,1,0,0.0,0
1053,57,1,2,405,2,1,2,5,2,1,93,4,2,6,3,1,2721,0,0,24,3,1,1.0,13,2.0,2,12,9,2.0,8
1054,49,1,2,1490,2,7,4,5,3,1,35,3,3,2,2,0,20948,3,0,14,3,2,2.0,10,3.0,3,8,7,0.0,7
1055,34,1,1,829,2,15,3,4,2,1,71,3,4,0,1,0,11929,7,0,14,3,4,2.0,16,3.0,2,14,8,6.0,9
1056,28,0,1,1496,1,1,3,2,1,1,92,3,1,5,3,1,15747,3,0,15,3,4,1.0,5,3.0,4,3,2,1.0,2
1057,29,0,1,115,1,13,3,2,1,0,51,3,2,7,2,2,17485,5,0,11,3,1,0.0,7,4.0,1,5,3,0.0,0
1058,34,0,2,790,1,24,4,4,1,0,40,2,2,7,2,2,7815,0,1,23,3,3,0.0,16,2.0,4,15,9,7.5,10
1059,35,1,2,660,1,7,1,5,4,1,76,3,1,5,3,1,16192,1,0,13,3,1,1.0,1,3.0,3,1,0,0.0,0
1060,24,0,1,381,2,9,3,4,2,1,89,3,1,8,1,2,16998,2,1,11,3,3,0.0,4,2.0,2,0,0,0.0,0
1061,24,1,0,830,1,13,2,5,4,0,78,3,1,5,2,1,7103,1,0,13,3,3,1.0,1,2.0,3,1,0,0.0,0
1062,44,1,1,1193,2,2,1,4,2,1,86,3,3,3,3,2,19719,5,1,18,3,2,0.0,16,2.0,2,2,2,2.0,2
1063,29,1,2,1246,1,19,3,5,3,1,77,2,2,7,3,0,23757,1,0,14,3,3,2.0,10,3.0,3,10,7,0.0,4
1064,30,1,2,330,0,1,3,5,3,1,46,3,1,4,3,0,15428,0,0,21,3,1,1.0,6,3.0,4,5,3,1.0,3
1065,55,1,2,1229,2,4,4,5,4,1,30,3,2,2,3,1,16143,0,1,16,3,2,0.0,4,2.0,3,3,2,1.0,2
1066,33,1,2,1099,2,4,4,4,1,0,82,2,1,8,2,1,8192,8,0,11,3,4,0.0,8,4.5,3,5,4,0.0,2
1067,47,1,2,571,1,14,3,4,3,0,78,3,2,7,3,1,24200,3,1,17,3,3,1.0,11,4.0,2,5,4,1.0,2
1068,28,0,1,289,2,2,2,4,3,1,38,2,1,8,1,2,5355,7,0,11,3,3,0.0,8,2.0,2,0,0,0.0,0
1069,28,1,2,1423,2,1,3,5,1,1,72,2,1,6,3,0,12530,1,0,14,3,4,1.0,1,2.0,1,1,0,0.0,0
1070,28,1,1,467,1,7,3,5,3,1,55,3,2,7,1,2,11827,0,0,14,3,4,0.0,5,4.5,3,4,2,1.0,3
1071,49,1,2,271,2,3,2,4,3,0,43,2,2,8,1,1,23070,4,0,25,3,1,1.0,10,3.0,3,3,2,1.0,2
1072,29,1,1,410,2,2,1,5,4,0,97,3,1,8,2,1,4668,0,0,13,3,3,2.5,4,3.0,3,3,2,0.0,2
1073,28,1,2,1083,2,29,1,5,3,1,96,1,2,3,2,1,3173,1,0,14,3,2,2.0,8,2.0,2,8,6,1.0,7
1074,33,1,2,516,2,8,5,5,4,1,69,3,2,2,3,2,22049,2,1,17,3,1,0.0,14,4.5,3,0,0,0.0,0
1075,32,1,2,495,2,10,3,4,3,1,64,3,3,1,4,2,21072,2,0,25,3,2,0.0,10,4.5,4,5,2,0.0,0
1076,54,1,1,1050,2,11,4,4,2,0,87,3,4,1,4,0,24456,3,0,20,3,1,1.0,26,2.0,3,14,9,1.0,12
1077,29,0,2,224,2,1,4,2,1,1,100,2,1,6,1,2,7568,6,0,13,3,3,0.0,11,2.0,1,9,7,0.0,7
1078,44,1,2,136,2,28,3,5,4,1,32,3,4,0,1,1,22074,3,0,13,3,3,1.0,24,1.0,4,18,6,7.5,3
1079,39,1,2,1089,2,6,3,5,2,0,32,3,3,3,2,2,9150,4,0,18,3,4,0.0,9,3.0,3,2,0,2.0,2
1080,46,1,2,228,1,3,3,5,3,0,51,3,4,1,2,1,11380,8,0,12,3,4,1.0,23,2.0,4,13,12,5.0,1
1081,35,1,2,1029,2,16,3,5,4,0,91,2,3,2,2,2,21195,1,0,19,3,4,0.0,11,3.0,1,11,8,3.0,3
1082,23,1,2,507,2,20,1,5,1,1,97,3,2,8,3,2,24812,0,0,14,3,2,0.0,5,2.0,3,4,3,1.0,2
1083,40,0,2,676,2,9,4,5,4,1,86,3,1,8,1,2,21831,3,0,14,3,2,0.0,15,3.0,1,5,4,1.0,0
1084,34,1,2,971,1,1,3,2,4,1,64,2,3,7,3,1,12288,1,1,14,3,4,0.0,10,3.0,3,10,9,7.5,6
1085,31,0,1,561,2,3,3,5,4,0,33,3,1,6,3,2,4156,1,0,12,3,1,0.0,7,2.0,1,7,2,7.0,7
1086,50,1,1,333,2,22,5,4,3,1,88,1,4,0,4,2,24450,1,1,13,3,4,0.0,10,2.0,3,18,6,7.5,9
1087,34,1,2,1440,1,7,2,2,2,1,55,3,1,5,3,1,4944,0,1,25,3,2,1.0,12,4.0,3,11,10,5.0,7
1088,42,1,2,1210,2,2,3,4,3,1,68,2,1,8,2,1,24052,4,0,14,3,2,1.0,4,3.0,3,1,0,0.0,0
1089,37,1,2,674,2,13,3,4,1,1,47,3,2,6,4,1,3031,1,0,17,3,1,0.0,10,2.0,3,10,8,3.0,7
1090,29,1,2,441,2,8,1,1,3,0,39,1,2,2,1,1,7288,3,0,13,3,3,1.0,9,3.0,3,7,7,0.0,7
1091,33,1,2,575,2,25,3,5,4,1,44,2,2,3,2,2,24152,1,0,13,3,4,0.0,5,2.0,3,5,3,0.0,2
1092,45,1,2,950,2,28,3,2,4,1,97,3,1,6,4,1,4585,4,0,20,3,4,1.0,8,3.0,3,5,4,0.0,3
1093,42,1,1,288,2,2,3,5,4,1,40,3,3,2,4,1,18611,2,1,14,3,3,1.0,24,3.0,1,18,8,7.5,9
1094,40,1,2,1342,1,9,2,4,1,1,47,3,2,7,1,1,19345,0,0,12,3,4,0.0,9,4.5,4,8,4,7.0,1
1095,33,1,2,589,2,28,4,5,2,1,79,3,2,8,3,1,22949,1,1,12,3,2,1.0,15,3.0,3,15,14,5.0,7
1096,40,1,2,898,0,6,2,4,3,1,38,3,4,1,4,2,17381,1,1,21,3,4,0.0,21,2.0,3,18,7,7.0,7
1097,24,1,2,350,2,21,2,2,3,1,57,2,1,8,1,0,10036,0,0,14,3,2,2.5,2,3.0,3,1,1,0.0,0
1098,40,1,0,1142,2,8,2,5,4,1,72,3,2,2,4,0,8841,3,1,18,3,3,0.0,8,2.0,3,2,2,2.0,2
1099,45,1,2,538,2,1,4,2,1,1,66,3,3,2,2,0,20933,1,0,12,3,1,2.5,10,4.0,3,10,8,7.0,7
1100,35,1,2,1402,1,28,4,5,2,0,98,2,1,5,3,1,26204,0,0,23,3,1,2.0,6,4.5,3,5,3,4.0,2
1101,32,1,2,824,2,5,2,5,4,0,67,2,2,6,2,1,15624,3,0,12,3,1,1.0,12,2.0,3,7,1,2.0,5
1102,36,1,2,1157,1,2,4,5,3,1,70,3,1,5,4,2,17001,3,1,21,3,4,0.0,7,3.0,2,3,2,1.0,2
1103,48,1,2,492,1,16,4,5,3,0,96,3,2,7,3,0,13693,8,0,14,3,3,1.0,18,2.0,3,8,7,7.0,7
1104,29,1,2,598,2,9,3,5,3,1,91,4,1,6,3,1,22376,6,0,18,3,1,2.0,5,2.0,2,1,0,0.0,0
1105,33,1,2,1242,1,8,4,5,1,1,46,3,2,7,1,1,10589,2,0,13,3,4,1.0,8,4.5,1,2,2,2.0,2
1106,30,0,2,740,1,1,3,5,2,1,64,2,2,7,1,1,5323,1,0,11,3,4,1.0,10,4.0,3,10,8,6.0,7
1107,38,1,1,888,0,10,4,0,3,1,71,3,2,4,3,1,14814,3,0,11,3,3,0.0,10,2.0,3,6,3,1.0,2
1108,35,1,2,992,2,1,3,4,4,1,68,2,1,8,1,2,21731,1,0,19,3,2,0.0,3,3.0,3,3,0,1.0,2
1109,30,1,2,1288,1,29,4,2,3,1,33,3,3,7,2,1,17799,3,0,12,3,2,1.0,9,3.0,3,4,2,1.0,3
1110,35,0,2,104,2,2,3,5,1,0,69,3,1,8,1,0,26619,1,1,12,3,4,1.0,1,2.0,3,1,0,0.0,0
1111,53,0,2,607,2,2,5,2,3,0,78,2,3,3,4,1,14618,0,0,16,3,2,1.0,10,4.0,3,18,7,1.0,9
1112,38,0,2,903,2,2,3,4,3,1,81,3,2,3,2,1,7653,4,0,11,3,1,2.0,7,2.0,3,5,2,1.0,4
1113,32,1,0,1200,2,1,4,2,4,1,62,3,2,6,1,1,25174,4,0,14,3,2,1.0,9,3.0,2,6,5,1.0,2
1114,48,1,2,1108,2,15,4,1,3,0,65,3,1,6,1,1,16530,8,0,12,3,4,1.0,10,3.0,2,8,2,7.0,6
1115,34,1,2,479,2,7,4,4,1,1,35,3,1,6,4,2,22061,1,0,13,3,3,0.0,1,4.0,1,1,0,0.0,0
1116,55,1,2,685,1,26,5,3,3,1,60,2,5,1,4,1,23037,1,0,21,3,3,1.0,10,3.0,3,18,6,2.0,13
1117,34,1,2,1351,2,1,4,5,2,1,45,3,2,6,4,1,13008,2,0,17,3,2,1.0,9,3.0,2,2,2,2.0,1
1118,26,1,2,474,2,3,3,5,1,0,89,3,1,6,4,1,11133,1,0,21,3,1,0.0,1,4.5,3,1,0,0.0,0
1119,38,1,2,1245,1,14,3,5,3,1,80,3,2,7,2,1,12355,0,0,11,3,4,1.0,10,3.0,3,9,8,7.0,7
1120,38,1,2,437,1,16,3,5,2,0,90,3,2,7,2,2,16379,2,0,12,3,2,0.0,8,4.5,4,3,2,1.0,2
1121,36,1,2,884,1,1,4,5,2,0,73,3,2,7,3,2,21447,6,0,13,3,1,0.0,15,4.5,3,1,0,0.0,0
1122,29,1,2,1370,2,3,1,4,2,1,87,3,1,8,1,2,16213,1,1,18,3,4,0.0,10,3.0,3,10,9,1.0,5
1123,35,1,2,670,2,10,4,4,1,0,51,3,2,2,3,2,4223,3,1,16,3,3,0.0,10,4.0,3,5,2,0.0,4
1124,39,1,2,1462,1,6,3,4,4,1,38,4,3,7,3,1,4658,2,0,11,3,1,1.0,11,3.0,3,7,6,7.0,6
1125,29,1,1,995,2,2,1,5,1,1,87,3,2,2,4,0,24483,1,0,19,3,4,1.0,6,0.5,4,6,4,1.0,3
1126,50,1,2,264,1,9,3,3,3,1,59,3,5,1,3,1,19519,4,1,16,3,3,1.0,27,2.0,3,1,0,0.0,0
1127,23,1,2,977,2,10,3,2,4,1,45,4,1,6,3,1,12826,2,0,16,3,4,1.0,4,2.0,3,2,2,2.0,2
1128,36,1,1,1302,2,6,4,5,1,1,80,4,2,8,1,1,19711,3,1,13,3,4,1.0,9,3.0,3,3,2,0.0,2
1129,42,1,2,1059,2,9,2,1,4,1,93,2,5,1,4,2,26362,8,0,22,3,4,0.0,24,2.0,3,1,0,0.0,1
1130,35,1,2,750,2,28,3,5,2,1,46,4,2,8,3,1,25348,1,0,17,3,4,2.0,10,3.0,2,10,9,6.0,8
1131,34,1,1,653,2,10,4,2,4,1,92,2,2,2,3,1,15332,1,0,14,3,2,1.0,8,3.0,2,8,2,7.0,7
1132,40,1,2,118,1,14,2,5,4,0,84,3,2,7,1,1,11262,1,0,15,3,3,1.0,5,2.0,3,5,4,1.0,2
1133,43,1,2,990,2,27,3,2,4,1,87,4,1,8,2,0,5855,5,0,12,3,3,1.0,8,0.5,3,6,4,0.0,2
1134,35,1,2,1349,2,7,2,5,3,1,63,2,1,8,4,1,7713,1,0,18,3,4,1.0,1,4.5,2,1,0,0.0,1
1135,46,1,2,563,1,1,4,5,4,1,56,4,4,1,1,2,3156,1,0,15,3,2,0.0,27,4.5,1,18,0,0.0,12
1136,28,0,2,329,2,24,3,4,3,1,51,3,1,8,2,1,7324,1,1,17,3,3,2.5,1,3.0,3,1,1,0.0,0
1137,22,1,0,457,2,26,2,1,2,0,85,2,1,6,3,1,10293,1,1,14,3,2,0.0,4,2.0,2,4,2,1.0,3
1138,50,1,1,1234,2,20,5,4,2,1,41,3,4,2,3,1,20689,2,1,15,3,3,1.0,10,3.0,3,18,8,7.5,13
1139,32,1,2,634,2,5,4,1,2,0,35,4,1,6,4,1,18783,3,0,17,3,4,2.0,6,3.0,3,3,2,0.0,2
1140,44,1,2,1313,2,7,3,4,2,0,31,3,5,0,4,0,3549,0,1,14,3,4,1.0,23,4.0,2,18,7,1.0,10
1141,30,1,2,241,2,7,3,4,2,1,48,2,1,6,2,1,5348,1,0,12,3,2,1.0,6,3.0,2,6,4,1.0,1
1142,45,1,2,1015,2,5,5,4,3,0,50,1,2,8,1,2,23447,1,1,14,3,1,0.0,10,3.0,3,10,7,1.0,4
1143,45,1,0,336,1,26,3,3,1,1,52,2,2,7,1,1,24162,1,0,15,3,1,1.0,10,2.0,3,10,7,4.0,5
1144,31,1,1,715,1,2,4,1,4,1,54,3,2,7,1,2,21602,7,0,13,3,4,0.0,10,3.0,3,5,2,0.0,3
1145,36,1,2,559,2,12,4,5,3,0,76,3,2,3,3,1,12421,2,1,12,3,2,2.0,7,2.0,3,3,2,1.0,1
1146,34,1,1,426,2,10,4,5,3,1,42,4,2,3,4,0,17000,1,0,13,3,1,1.0,9,3.0,3,9,7,7.0,2
1147,49,1,2,722,2,25,4,5,3,0,84,3,1,8,1,1,22102,1,0,14,3,4,1.0,10,3.0,2,9,6,1.0,4
1148,39,1,2,1387,2,10,5,4,2,1,76,3,2,3,1,1,3835,2,0,13,3,4,2.5,10,3.0,3,7,7,7.0,7
1149,27,1,2,1302,2,19,3,1,4,1,67,2,1,8,1,0,16290,1,0,11,3,1,2.0,7,3.0,3,7,7,0.0,7
1150,35,1,2,819,2,18,5,5,2,1,48,4,2,6,1,1,26312,1,0,11,3,4,0.0,16,2.0,3,16,3,1.0,10
1151,28,1,2,580,2,27,3,4,2,0,39,1,2,3,1,0,20460,0,0,21,3,2,1.0,6,4.5,2,5,3,0.0,0
1152,21,1,2,546,2,5,1,4,3,1,97,3,1,6,4,2,26009,1,0,18,3,3,0.0,3,2.0,3,2,2,2.0,2
1153,18,0,1,544,1,3,2,4,2,0,70,3,1,5,4,2,18420,1,1,12,3,3,0.0,0,2.0,4,0,0,0.0,0
1154,47,1,2,1176,0,26,4,5,4,0,98,3,5,1,3,1,5220,3,0,11,3,3,1.0,27,2.0,3,5,2,1.0,0
1155,39,1,2,170,2,3,2,4,3,1,76,2,2,8,3,0,10302,0,0,15,3,4,1.0,11,3.0,3,10,8,0.0,7
1156,40,1,2,884,2,15,3,5,1,0,80,2,3,3,3,1,25800,1,0,13,3,4,2.0,18,2.0,3,18,3,7.5,12
1157,35,1,0,208,2,8,4,5,3,0,52,3,2,2,3,1,12250,1,0,12,3,4,1.0,15,4.5,3,14,11,2.0,9
1158,37,1,2,671,2,19,3,5,3,1,85,3,2,3,3,1,26493,3,0,17,3,1,2.5,9,2.0,2,4,3,0.0,2
1159,39,1,1,711,2,4,3,4,1,0,81,3,2,3,3,2,3140,0,0,13,3,4,0.0,10,2.0,1,9,2,3.0,8
1160,45,1,2,1329,2,2,2,1,4,0,59,2,2,3,4,0,5388,1,0,19,3,1,2.0,10,3.0,3,10,7,3.0,9
1161,38,1,2,397,2,2,2,4,4,0,54,2,3,3,3,1,14199,3,1,19,3,4,1.0,10,4.5,4,5,4,0.0,2
1162,35,0,2,737,1,10,3,4,4,1,55,2,3,7,1,1,21530,2,0,17,3,3,0.0,15,3.0,3,13,12,6.0,0
1163,37,1,2,1470,2,10,3,4,2,0,71,3,1,6,2,1,9953,1,0,11,3,1,1.0,8,2.0,1,8,4,7.0,7
1164,40,1,2,448,2,16,3,5,3,0,84,3,3,3,4,2,19948,6,1,15,3,4,0.0,18,2.0,2,4,2,3.0,3
1165,44,1,1,602,0,1,5,0,1,1,37,3,2,4,4,1,10503,4,1,11,3,3,0.0,14,3.0,3,10,7,0.0,2
1166,48,1,1,365,2,4,5,4,3,1,89,2,4,1,4,1,5602,2,0,25,3,2,1.0,23,3.0,3,2,2,2.0,2
1167,35,0,2,763,1,15,2,4,1,1,59,1,2,7,4,0,22098,6,1,14,3,4,2.0,7,2.0,2,2,2,2.0,2
1168,24,1,1,567,2,2,1,2,1,0,32,3,1,6,4,2,17218,1,1,13,3,3,0.0,6,2.0,3,6,3,1.0,3
1169,27,1,2,486,2,8,3,4,2,0,86,4,1,6,3,1,22490,7,0,17,3,1,0.0,5,0.5,3,3,2,0.0,2
1170,27,1,1,591,2,2,3,4,4,1,87,3,1,6,4,2,6297,2,0,13,3,3,0.0,6,0.5,2,4,2,1.0,2
1171,40,0,2,1329,2,7,3,5,1,1,73,3,1,8,1,2,3339,3,1,14,3,2,0.0,10,3.0,1,4,2,0.0,3
1172,29,1,2,469,1,10,3,4,3,1,42,2,2,7,3,2,23413,2,0,11,3,3,0.0,8,2.0,3,5,2,1.0,4
1173,36,1,2,711,2,5,4,5,2,0,42,3,3,2,1,1,22792,4,0,12,3,3,2.0,9,4.5,3,3,2,0.0,2
1174,25,1,1,772,2,2,1,5,4,1,77,4,2,3,3,0,4973,1,0,17,3,3,2.0,7,4.5,3,7,7,0.0,7
1175,39,1,2,492,2,12,3,4,4,1,66,3,2,3,2,1,7693,4,0,21,3,3,0.0,7,3.0,3,5,4,1.0,0
1176,49,1,2,301,2,22,4,1,1,0,72,3,4,0,2,1,3498,3,0,16,3,2,2.0,27,2.0,3,4,2,1.0,2
1177,50,1,2,813,2,17,5,5,4,0,50,2,3,0,1,0,21981,5,0,15,3,3,2.5,19,3.0,3,14,11,1.0,11
1178,20,1,2,1141,1,2,3,4,3,0,31,3,1,5,3,2,13251,1,0,19,3,1,0.0,2,3.0,3,2,2,2.0,2
1179,34,1,2,1130,2,3,3,5,4,0,66,3,2,6,2,0,19332,1,0,12,3,3,1.0,11,2.0,3,11,8,7.0,9
1180,36,1,2,311,2,7,3,5,1,1,77,3,1,8,2,2,10950,2,0,11,3,3,0.0,15,4.0,3,4,3,1.0,3
